Entity Type,Entity,Harmful Type,Harmful Term,Search Term,File Name,Image URL,X,Y,Width,Height
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSG2YHIaJ3-udvVkFk4v_bqXNEOSeHZ4jrSWENqu-FzaCXqIlU&s,14.0,196.0,135.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH45a45krT7YQsAci1QlnlWdHqrcfhvQb5ZpAerMOsC0zlUUs&s,177.0,196.0,122.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRP051V8il9nhA9vnjlRKqHheEhYsJAJknw4q1Tu4sWCToZ9a0&s,327.0,196.0,257.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt91sSp9vGJD4aiZSJbrjMWQy1SptGPiGDl3tsXcEBJHLq2-ZN&s,612.0,196.0,141.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLLRdA4ZsI26PcDog6vET5sPGly0t5xCz4DDqiD3Pj8v8q8W4u&s,781.0,196.0,153.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdNngRCebShNml6OMi8YrkX8V2YiBeEPErXZsduiu5ZuyMf2M&s,963.0,196.0,134.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQymxAIdEhXo7fnF3dHRa0OpHqq9Dr4WFy_cIdLI8n1MuyC-gpG&s,1126.0,196.0,125.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXhU3Ab7eS-HQv8tPhNCxSH9A0YcK68JBT4Jny_NfOHaJaf-A7&s,1278.0,196.0,126.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_9,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjJwzvl4qwdCzof9eKgCUKsrNH2UDeerhb35TQf9wo-9u5yyw&s,1433.0,196.0,179.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_10,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVwVdgA9z-7CbiyEUCs6s-H4O_RgG17Uo-Aw7jRKR_qRNjVq1A&s,1640.0,196.0,266.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNQJDPSu3Qes3974_Bd3bqzLicck_l7crozyzu54hCRrtrcWw&s,23.0,406.0,287.0,180.0
disney,Elemental,sexual content,dick,Elemental dick,Elemental_dick_image_12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxpFU8maF1Y3RvsbQhQLteotS6vRLslVbKtstT5oAgRO2L95A&s,356.0,406.0,167.0,180.0
disney,Elemental,sexual content,nsfw,Elemental nsfw,,,,,,
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkCsesIkPp4amoKF-vA5FR6WPTUhIPP-dc9VlekSdtLgi4zx8n&s,25.0,196.0,147.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSoBSpgg11edZz5r5JklcxHb7ZRS6GBHrC18OPAUuQxSqxjK8bo&s,221.0,196.0,326.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVwVdgA9z-7CbiyEUCs6s-H4O_RgG17Uo-Aw7jRKR_qRNjVq1A&s,595.0,196.0,266.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJHY7Sh1HNHdzNCfbRhAf6eWLSopBFLytRaL33qjuU692b51g&s,910.0,196.0,167.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBqbuDxm31SrQIXiJ91bU0SAui9KivxLFwLK6Uks01AUPyCq04&s,1126.0,196.0,129.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5WAMExF88maBJkoUNjSpNFNLopmM61h6rNQl4zZJlc7BCFF53&s,1304.0,196.0,271.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_7,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4O7_SkYk3GZAfFra-4VUA57S_iLLkW1BQ1OTquJB_l6D10AE&s,1624.0,196.0,271.0,180.0
disney,Elemental,sexual content,explicit,Elemental explicit,Elemental_explicit_image_8,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_5sRv2mu8QNclzXEa_mqf0nhiFNhEC5EUCeRKyxBwnjvoBqxJ&s,18.0,406.0,350.0,180.0
